customer_id,date,total_sales,age,product_category,online_sales,offline_sales
01fe9f88-56c9-42b5-b133-e7afa4db6866,2023-04-12,1959.99,37,Electronics,219.88,2976.86
9af116e8-62a3-4b65-b225-6dfa45fb1a10,2024-03-26,4566.87,24,Toys,2807.24,464.49
17df9254-149b-46e5-a5be-367b04fae484,2023-08-12,1786.19,52,Toys,1869.92,2999.45
2a46ff9a-fcd1-48ea-a9f3-f2cdb21f39e4,2024-07-01,2222.17,31,Home & Kitchen,1353.51,2453.91
e95bffbd-29f7-4df3-936a-ab704d411ae0,2024-02-01,4665.05,26,Toys,2892.49,2817.27
6a755211-fa35-4ca4-a2cc-071f26d94632,2024-09-23,3576.7,46,Electronics,798.18,652.89
f41476e4-26f7-4515-9a2e-0cbb39db08fd,2024-05-29,1839.02,30,Clothing,409.41,1224.33
fa1c05a1-50bd-4f03-98bb-d19e89e99c64,2024-05-29,4805.67,35,Toys,824.17,1887.74
e75a81dd-e168-45fa-9ff9-7d7698319b6e,2024-12-16,1444.1,30,Clothing,2272.05,2082.9
3f191905-6a07-48ac-9931-5cf81a63e0ae,2024-01-09,2749.96,33,Electronics,337.94,2508.83
cf0b37fb-75f6-468d-8a86-622e6a616597,2023-07-17,2424.26,47,Home & Kitchen,779.68,1492.85
1f8ddbda-9194-45fc-9aa2-9ee2cb0d5c32,2023-12-17,172.7,47,Clothing,1327.63,2213.22
9e67cbc9-0c29-489b-a608-9db12822ca21,2024-08-05,2977.25,60,Clothing,1477.18,424.96
fd6d1bce-7a34-4e1c-ac7a-ae2c1a0271ac,2023-04-16,4235.15,43,Home & Kitchen,2688.38,2716.39
f2e9020a-9c5b-4f53-b851-1916af5473c5,2024-10-10,3565.38,58,Books,819.79,1852.11
fb85a748-16bf-4b09-ad50-68500c531a3a,2023-12-31,3287.18,67,Toys,1421.47,709.54
bd8806a3-d27f-446f-ba51-cc466df4a889,2023-07-18,4651.54,62,Electronics,2689.29,2387.66
78bcfd7e-0986-4de2-906c-26f3532652a2,2023-12-11,4187.58,40,Books,291.32,834.1
6b0702c1-1b92-44cf-aa99-20ec800a894b,2023-06-07,3687.24,28,Home & Kitchen,288.33,742.77
6b197eba-9498-48e9-8524-e09401a2aa17,2023-08-02,1264.92,40,Clothing,1025.16,1498.28
3e67222a-0792-48eb-abe5-1e28796e2929,2024-06-05,4514.85,27,Electronics,2315.28,2989.11
a1696d19-63a7-4cf3-9b9f-ad4e0eef9a17,2023-08-18,892.37,40,Toys,1579.91,2999.85
54885b35-fc50-41a7-943c-ef8d668bb44e,2023-11-09,2302.19,25,Electronics,2158.0,1278.64
fe8b517e-318b-4267-ba23-b69e3d1a2093,2023-09-29,345.74,42,Electronics,490.06,1540.46
6a59e90d-c70c-47ba-a452-02ccbb69f057,2024-05-06,3549.8,33,Electronics,308.48,2664.0
c53954aa-de10-4863-b30d-a2e76e6de7e9,2023-07-20,2267.91,31,Clothing,1240.02,1001.07
bc8fd55a-f4e7-4ab6-82bf-b7b2fa8a87e3,2024-10-14,1725.87,40,Home & Kitchen,1593.2,2889.43
734ae40e-1f74-49fc-9db9-f2560522dda8,2024-09-08,1931.57,18,Electronics,897.09,2487.11
694b19b6-170a-4ae4-a336-509ec9de3404,2023-10-13,2470.74,60,Home & Kitchen,896.86,1100.11
5acd88fa-0372-4be3-84a7-b22fe42505ae,2023-03-23,2466.52,36,Home & Kitchen,2225.65,2942.1
c5adb004-05cc-485b-bdeb-e391fce04404,2023-07-01,926.83,53,Electronics,2640.98,2110.11
3588e45c-5c55-420c-a907-cd6ab4779da7,2023-10-22,4027.23,45,Toys,1818.1,1182.18
41fd4b9c-6207-45aa-87f8-263877f40137,2023-06-29,3358.05,66,Clothing,2838.42,2007.47
2f4c3624-ec76-4a95-a467-ae4fb4e08dee,2023-06-30,3339.56,28,Home & Kitchen,246.03,117.85
4f2c04c5-0723-4c43-8f07-f7b0c87f3dba,2024-05-07,2386.24,53,Books,1983.27,809.34
376742f2-d2ec-4c73-b2b3-614af4784ccb,2024-04-08,2133.27,22,Clothing,497.35,76.73
9332cb06-a45c-4a23-b1dc-2c31df0c345e,2023-05-07,3318.72,27,Toys,103.09,560.15
5e0db99b-a18c-4ab9-8e6c-7b5c7733a359,2024-01-13,2184.5,60,Toys,2016.5,1117.97
456b67c4-a818-4e89-a17d-2d3ea76af3f5,2024-02-22,2521.71,30,Toys,2924.89,1569.11
2dad3c89-49ba-4a42-bc39-4dea2ae7c68a,2023-11-01,4771.94,47,Books,2683.18,2755.36
9d6da26d-3953-4e58-bd65-cb6c293f00db,2023-03-17,2315.47,29,Clothing,1529.97,584.19
fb68b160-5ff8-428f-8c53-dc5854e6de37,2023-06-22,4522.12,26,Electronics,2419.22,997.33
1cba7774-9ade-4081-ba43-6c57b0a50e53,2024-09-07,4419.15,47,Books,651.98,1322.79
3ad1e7e1-ce6c-42a6-bc5e-e67b71152f7b,2024-03-14,4028.8,64,Electronics,2256.13,2407.07
4db13b1f-c02d-42e8-837e-e55dea0c034e,2024-02-24,2705.18,25,Electronics,814.29,2798.15
7d629c66-ad9f-43b1-8afb-434c445f7dda,2023-04-09,429.48,29,Home & Kitchen,2361.93,2014.05
c8e9aff8-4664-4e93-a10b-af575ac96bec,2024-09-21,1400.69,32,Toys,812.38,1637.09
61f5afea-1e34-43f7-aedb-39681b6eb648,2023-11-03,1665.01,29,Home & Kitchen,2126.75,2609.56
8e061db5-ea9f-4db8-ba23-0f62f0afa1f3,2024-09-06,3887.38,67,Books,2746.02,1762.98
364e345f-900b-4cec-9fff-a4aeb1daf193,2023-05-02,3908.1,23,Clothing,182.16,2034.9
c5177f84-324a-4f87-82bf-0fc825ed3595,2024-06-05,4612.07,69,Clothing,2932.16,2137.31
7b2808e6-2a0c-49a3-8dc4-5e7506fd3786,2023-06-01,1499.63,50,Home & Kitchen,1625.71,683.37
5951bcfa-8d43-4861-b4b4-ffeaea547e74,2023-10-30,3458.82,43,Electronics,1001.54,1330.43
13df598a-bd75-4179-bda5-f6bc0d14a815,2023-12-19,883.78,24,Books,1907.08,1412.16
965e6303-b54b-42cb-9c42-d54b5dd872bc,2024-11-18,2372.24,56,Clothing,1796.17,2349.56
b50cb37f-a4e9-4a85-be8f-a28ab25ec0bb,2024-09-10,238.41,32,Books,46.24,1244.34
b6149ebe-c381-40a0-83f5-5b38a93156b4,2024-05-14,1807.75,61,Toys,594.83,1180.64
98153d91-3a74-46f1-9ea2-3c2d815506ce,2024-11-08,2209.85,56,Home & Kitchen,851.51,1149.0
698288ee-478f-4f3b-8583-acf1ccbe52e7,2023-02-26,2845.84,61,Clothing,1172.13,1581.44
9f315830-85a6-47e7-b93f-89d7214d1e82,2024-02-02,4683.68,26,Electronics,2290.75,1923.09
19ee68a3-9e91-4338-90a9-f146000e039f,2023-07-13,3464.47,20,Clothing,1415.64,2237.03
16b1217a-06ea-4333-b943-7585e849374b,2024-03-25,4915.9,51,Home & Kitchen,1217.22,1796.87
94cee754-e018-475b-8d36-49809b7184f1,2023-05-28,126.67,45,Toys,2650.15,750.27
304b551a-a72c-422e-9621-42c512f9a094,2024-07-26,1134.54,60,Books,1136.45,2093.01
7fbe7798-f38f-482d-a358-5dd1d63a7b59,2024-06-09,2081.66,35,Books,2278.35,1067.12
14bf959f-b1b0-412e-8508-40223693825d,2024-10-04,3732.48,56,Home & Kitchen,2290.72,1976.73
be8e91fc-9c25-40c9-ab87-e94f8a83cfdb,2024-07-28,3753.11,43,Electronics,1330.53,857.38
cb7eea15-cb4d-4d76-a819-df93c973a16e,2023-04-20,172.39,22,Home & Kitchen,1272.84,906.87
aa53252a-a61c-4dad-aa56-8320cab81cb9,2024-11-24,3660.12,44,Toys,2584.17,2250.6
0db2a360-9533-4f15-821f-c09304aabeac,2024-06-22,2976.54,20,Home & Kitchen,2778.19,2134.99
d4491094-f70f-4be9-9999-5b1b5b26d4c6,2024-10-02,2075.15,58,Electronics,2790.56,349.4
11cfa570-a68e-4b9d-ad55-b91b10e4fd73,2023-04-26,2403.74,28,Electronics,76.16,446.16
930215cb-f7b1-45dc-8465-9fa302ce9ada,2024-10-14,1804.89,20,Toys,1384.03,2303.71
02f3fd3e-7c20-49a4-8b8f-1d2e5826b02f,2024-04-25,3492.39,20,Home & Kitchen,903.42,444.9
6c514d17-60ce-4682-97b8-c95071709c9b,2024-02-23,1167.48,56,Toys,2476.33,1321.84
860575d4-eba5-42d7-8209-7971d987c70d,2024-10-18,397.5,28,Toys,1810.86,2763.63
10ff086a-bd38-4213-bbf5-98877b2c91e3,2023-09-08,3841.92,44,Toys,1258.86,337.26
5363d920-bcc4-4d5c-808e-b07086b20b06,2025-01-03,493.6,49,Books,1298.44,990.11
5d73bf6a-1400-4dad-8f71-f95aec723f3c,2024-07-26,2402.7,58,Home & Kitchen,2638.72,2239.14
5e870d47-d04a-4122-8bc3-3ccc141be618,2024-03-07,1090.0,19,Books,2957.6,830.36
e0683a13-14e1-47c4-9342-c5062968c812,2023-12-18,1946.98,28,Electronics,2516.77,1048.12
f588de5c-7758-45ef-86aa-5d450b1e3ef8,2024-07-23,840.09,43,Books,2003.19,1870.9
d8d6094f-cc27-4ebd-a4d7-c7eb58db6013,2023-11-28,3241.03,40,Electronics,2698.51,2200.34
32a87a4e-6269-454d-9619-5916a494cf20,2023-02-02,4573.48,55,Toys,1204.23,713.87
d205c689-f200-40aa-89e4-099f33ce9566,2023-12-29,297.99,68,Books,2964.04,566.42
6a0775a7-69e2-4bf0-8924-c88bd1508744,2023-11-12,4082.57,23,Electronics,618.36,2206.23
32e951c4-32a0-46fc-b713-45394d338618,2023-04-17,979.76,35,Clothing,806.29,1486.88
476faebe-d8d1-4268-b800-4245ce49d3ec,2024-07-02,2322.32,67,Clothing,2144.8,1326.08
b5c4334f-b8c6-407e-b318-102135994445,2024-04-05,1284.59,66,Home & Kitchen,1828.08,2652.08
d05d337b-84bf-4fac-b956-749e4c8cac9e,2023-10-11,1405.23,34,Home & Kitchen,2285.23,2192.86
451e848e-8958-4176-8e38-6ce06595edac,2024-05-07,173.28,41,Toys,487.85,321.35
08b2aa35-51ea-4298-afa4-e578f29def41,2024-01-16,4579.67,18,Home & Kitchen,2261.66,924.69
de70b665-a188-497f-a752-02a6d1da94fb,2023-02-15,3985.43,21,Electronics,2230.21,2494.57
a7a6dec9-488f-42d8-ab3f-626f61ff2f33,2023-10-11,3631.38,65,Books,2617.35,178.19
574fb71a-b731-467b-985e-8203b421c15a,2024-06-11,3750.49,43,Clothing,321.31,796.22
006bfc94-7ea3-426d-a1cb-f55fad9a44da,2023-10-13,1302.91,32,Electronics,844.71,939.57
68eab03a-ebef-415d-ad7a-6b0203f01600,2023-02-20,880.16,49,Toys,350.84,2952.67
10b1d132-2b8b-4447-9c21-cf12b17ee244,2024-10-06,4707.38,21,Clothing,834.31,1702.13
612bfcf3-20c7-48ec-8086-6441ef17bc4b,2024-04-10,3733.43,67,Books,385.59,1801.86
d63273b4-3683-4574-b972-0b405fa43cbd,2024-08-23,2730.15,22,Books,1487.21,2876.32
03265dde-cd9b-41e2-9677-9d430f5f5b32,2023-04-08,4527.3,34,Clothing,1204.4,2366.21
24289cf6-dbea-455a-99bd-3f2e3838ea4c,2024-09-06,1587.76,65,Toys,394.02,1995.14
5d685c02-e572-416e-bb5d-c9131cbd9781,2023-08-16,405.05,39,Toys,1728.03,256.08
6658fa87-e0d2-40a3-8cbb-378aeefde574,2024-06-27,2932.55,43,Electronics,2538.74,1813.75
f4ba4dac-e6a6-4e7a-be3e-6c5c81a7b8ac,2023-05-02,569.29,46,Toys,1827.02,2126.39
b9ecd873-0d88-40ed-bb6d-cde187bd9367,2024-01-17,260.13,57,Clothing,2906.47,2167.29
544f6509-95d0-4fc1-94c3-05c044601526,2024-06-04,3747.49,68,Clothing,235.7,1376.14
e6200647-e84d-423e-8a67-5bbc11e0bd9b,2024-07-11,3718.93,59,Toys,951.99,816.22
c0ac7a50-7b79-43ca-bf88-f55bfd003fee,2024-07-11,4455.07,19,Clothing,2933.34,1312.79
443b8050-42a0-4f74-8894-1a2ae67cc9b1,2024-11-01,1066.55,57,Toys,903.52,852.8
0170026c-e408-4c48-b362-fcc33c60e28a,2024-09-21,805.58,68,Clothing,2534.45,1655.81
690f13fe-496b-41a8-9f7a-62b6a0129e92,2024-05-07,1439.98,35,Toys,2855.2,226.21
8183863e-512e-49b1-82f4-fdc9bc325d52,2024-04-09,2115.48,52,Home & Kitchen,699.71,2418.51
298a3931-72c4-49b5-ad42-47da1fca4237,2024-01-23,192.9,21,Books,1483.75,1813.0
c566ceaa-2a54-4b72-a4ee-a01f93592863,2023-01-27,2085.27,43,Books,2841.72,1428.11
7ceb6396-e48f-4b49-a64d-f5f3607bb76a,2024-05-14,2693.86,43,Books,2296.39,2863.09
8b0767a0-d369-4f81-a9ca-825acbfc2030,2024-10-25,2683.35,23,Clothing,1659.53,2652.78
af3c3efa-d442-40ca-9b97-3f65a0a9a64b,2024-01-30,3695.1,54,Electronics,2141.16,1539.56
90da14fe-79b5-4b65-b8cd-c7acf6ceb8e8,2023-08-16,479.96,29,Books,2890.62,17.78
7a1bf6dc-b2d5-4703-bd4a-9412f26a4524,2023-12-22,4183.23,18,Clothing,2034.26,51.57
204b3119-c31f-48b4-8209-2d115cb21e4d,2025-01-19,1357.94,28,Toys,1535.37,2265.69
17f52398-c393-444f-90a5-4f155997615d,2023-04-17,2750.97,20,Electronics,1982.58,1492.83
4504d22f-bf5c-4a34-baf2-a10d1cb239a2,2023-11-12,2088.46,66,Toys,1461.84,99.13
ab086586-e70d-4510-bf9c-84ac86406ec7,2024-12-27,4507.44,47,Books,1198.37,1284.36
093f083e-e075-4cdc-a1a0-ceded0c842bc,2023-03-14,2724.24,24,Toys,671.86,371.61
63f84706-261a-4716-a69c-fa81be8bbb1c,2024-09-05,3785.53,29,Toys,189.56,1776.88
cfa13672-e5eb-4ea3-993b-71bcb71d0311,2024-06-14,2723.25,56,Clothing,2087.26,294.37
fbb09f4c-6909-4b55-898a-53d71d8ab564,2024-07-24,1843.33,23,Electronics,2276.83,88.25
a64a9492-6454-4353-a442-1f538d91cccc,2024-04-17,1377.13,53,Home & Kitchen,1147.04,1558.58
6eac85f5-69d2-4805-9a0b-29e847214674,2024-11-10,2756.07,58,Electronics,1074.36,2800.54
dd62f885-2a68-4adb-bbb6-c4decd33c8c5,2024-05-22,2268.14,46,Home & Kitchen,305.02,1238.37
bc1153e9-1a40-4e86-9d58-4babbcf70aea,2023-06-16,1069.09,27,Clothing,2001.33,1844.27
29449b3e-c74d-4c91-9156-d4a5b6ccf5b3,2024-01-16,2489.04,29,Books,575.12,951.88
3f8aef29-d019-4ad8-a51f-b221bbef599c,2024-12-30,4000.55,27,Toys,230.66,2603.21
37bdec9b-766b-40ff-b86d-367cdef19fdc,2023-05-11,1307.85,52,Toys,769.97,2978.18
1d1a98f7-4186-4356-952b-38c985391b1e,2024-12-15,4522.55,31,Home & Kitchen,1140.26,1577.16
bf1e4a5d-eb74-4196-963d-b0f42edaae71,2024-01-12,1892.79,47,Clothing,2126.34,2786.66
88f185a4-f5bb-49a1-a5fd-5ef5875b460c,2023-10-31,4695.71,48,Toys,1460.57,2993.93
62f083ab-5dc7-40ff-9f57-8bc223a60e89,2024-09-15,2009.1,18,Home & Kitchen,1102.7,637.89
311a1d32-8f7a-4fab-b77b-3ce7ebe6565e,2024-11-25,2018.91,34,Books,93.41,1054.96
464c1cd5-d4d7-417d-a23f-92a3efc1a77e,2024-05-04,2409.06,27,Toys,278.67,2860.31
b8074905-4be6-42fa-8a8a-5d2cc8f0b5fd,2023-04-12,2587.07,39,Home & Kitchen,2215.87,285.5
10e06af9-1895-4475-8960-10b136f228b4,2023-01-28,2452.01,52,Electronics,955.04,1714.15
7dd0627d-5798-4489-89a9-8867da9a637f,2023-04-04,4636.88,52,Toys,10.84,1634.86
0128eb91-1aef-4b74-8387-97bea90bf17f,2024-03-20,1291.94,29,Home & Kitchen,2142.92,1557.19
2a335a87-4cdb-4420-9351-ff3f2a8205e9,2023-11-20,1963.16,62,Clothing,293.51,512.39
18615802-a158-4d1c-b073-fce430bed425,2024-08-13,3724.73,59,Clothing,2913.18,1709.71
dc228bc3-5892-471b-9e97-ed7f1a6e67cd,2024-08-13,2754.26,35,Home & Kitchen,1970.47,257.53
c4aba861-b4a3-43b1-8dde-8a39d06ea85b,2024-06-03,1318.16,25,Books,30.27,2891.78
c5957c18-52a8-4cf3-8433-a9f3a9330f84,2025-01-10,838.67,52,Clothing,2133.19,1082.36
6f93d2ef-4364-421f-b69d-51c464f24a71,2024-06-23,2867.66,41,Home & Kitchen,2798.44,1058.73
147dfd47-b9f0-401b-922a-17532660eb6c,2023-04-02,2633.07,54,Books,1927.73,789.79
12577c45-e569-4104-8f58-a3b02caa966c,2024-06-01,4281.35,64,Toys,211.17,2656.38
7e46f1a9-6b98-4fb7-94ba-f42343712652,2024-06-01,2427.22,33,Clothing,95.74,2151.72
4326d67f-5fb2-44fe-bdf9-044214637a8d,2023-08-25,2885.24,38,Home & Kitchen,201.67,2898.03
5fc21d45-c6df-4c30-8422-3c363bb6a1cd,2024-12-24,579.99,46,Books,2814.53,961.69
55699188-3e02-4b83-a99e-18f09eae62cf,2023-06-08,3032.18,63,Toys,792.08,1266.1
4589eb7d-a4cc-4c47-8343-6af244be90c1,2023-03-29,1456.66,30,Toys,2115.06,846.44
10fdb3a9-7298-4f02-bf5f-5d56f972b0de,2023-07-27,1675.04,64,Toys,2755.37,2308.53
17f4e6a7-e6ab-48b7-aa77-ecc05e3a0852,2023-03-23,2334.82,38,Electronics,1849.76,1235.46
9b77ad93-95ba-4903-8ee0-e168f14bcaea,2024-09-17,2482.41,64,Books,412.63,1459.9
2627edcd-2a3c-4a02-ab13-f10a1ef4c7f1,2023-02-09,1138.79,42,Clothing,529.23,2668.42
1ef3d90d-5343-4a21-a9f6-eaef826b3ff1,2023-07-19,4855.61,68,Clothing,1425.4,1878.87
420dfa18-f99d-4f27-b022-57628e8d71c2,2023-06-21,3964.12,21,Clothing,15.66,1144.08
06532ae8-37e8-4bb9-8b74-31696b2e0be3,2024-03-06,4295.16,38,Toys,65.75,1295.23
8790dac4-8348-4108-aa4c-9a98da37546e,2023-08-10,4514.76,48,Toys,643.86,2821.3
a14fbbb0-1eb5-4de6-bc42-747da3261941,2024-04-01,1742.22,44,Toys,2969.75,1632.89
d93c1dc4-5b90-4688-9ce6-7eff424e5964,2024-03-14,846.43,22,Home & Kitchen,2204.31,1785.25
ccaa33e2-a08a-43b7-94d6-62065c95e9dd,2024-08-25,4429.44,31,Books,1628.95,2637.45
88764fd0-088f-463e-af20-023a18b20008,2024-11-22,590.19,53,Clothing,1942.64,1952.75
a1b3e1ce-a75f-4c95-91c5-c15e7dbd5dad,2023-08-21,4310.75,33,Toys,2760.14,1531.9
b19ca7e9-f739-43e0-afe0-1ccca8c816dd,2024-01-06,4532.01,54,Toys,2892.94,255.31
8630fdff-eb9a-47a3-943c-d31da52900c3,2024-11-06,1561.95,41,Home & Kitchen,1135.05,447.62
461ebb02-38e2-4bf8-97ff-14ec69c4ab2d,2025-01-19,130.95,57,Clothing,2406.92,2667.71
b6e8c01e-66aa-45d6-b0dc-15719c06766d,2024-07-07,2347.39,22,Books,918.71,1501.43
4586faaf-7643-4266-b105-13277642d9a1,2024-03-15,1729.24,63,Home & Kitchen,1535.21,511.52
46c9684c-cdce-4130-9be7-50081703f5e1,2024-06-22,2412.02,20,Books,307.64,2315.49
5e49cf5c-9abf-4dc5-b400-43fe2ad357fa,2023-01-29,4018.88,33,Clothing,1679.98,747.98
4d07ba2c-2cf6-4f93-aaed-ad89bef11941,2023-09-14,4165.85,34,Electronics,2501.45,405.02
0be7a3a8-7aee-4fbb-a202-8321d893b557,2024-09-30,150.73,48,Clothing,2519.63,1263.93
a788bdd5-dfe7-40f9-a010-2ee29f9c2009,2024-05-05,3430.81,33,Clothing,2515.89,2570.17
a27490c3-f515-498f-88a1-25930e92de49,2024-01-19,2256.98,67,Books,1505.66,1519.5
b80e56a5-ec19-4582-9627-4c57d1e9b4db,2024-04-05,2020.81,52,Toys,2793.98,2.82
62b99551-9e14-4e38-82d4-cd7548dbfb58,2024-07-07,3315.92,22,Electronics,2444.13,46.45
5d7fba2d-a7ac-40b9-b5f8-77332ed75ae9,2023-08-01,2243.66,39,Books,2176.48,578.49
d34613f3-2c89-4c0f-ad8d-643389f08c3c,2023-04-06,202.4,42,Toys,2790.8,1237.87
1ddc0823-1a94-44c5-943e-73eaf224c556,2023-04-30,1101.63,33,Books,1263.75,2846.02
76e0d3c3-c346-435a-b27e-5a12634aacfd,2024-06-21,4289.86,26,Clothing,1140.36,2838.62
6ae9a751-e695-4079-8091-e667bcdd11a9,2024-11-16,4314.76,47,Toys,1860.66,1524.05
7f7ba62b-9a8d-44f7-9de6-4aff601f9395,2024-11-16,4443.07,39,Clothing,1238.6,2825.31
ec6f2b98-f85d-44db-99f5-2befe5a7a93e,2024-12-18,399.89,58,Toys,799.7,1395.43
9a9a5878-7153-473c-a2b0-64e402d7e7a1,2024-01-13,4535.77,28,Books,1997.32,2643.35
b6538710-f041-44c4-9a1a-fc62ce1be2ef,2023-10-12,4399.89,30,Home & Kitchen,2489.25,1184.8
e892cc60-63a9-4b35-9759-663901708884,2023-06-01,1117.98,40,Electronics,2509.27,1916.72
48ac0bdb-75a1-443f-acc6-b47908538f6e,2024-07-09,3978.55,42,Books,632.64,2555.09
efcef71e-3dc9-425d-9f3e-381e7bf5dfd1,2024-01-27,3577.33,66,Home & Kitchen,916.37,2269.05
e049809b-b65e-46b1-b0c5-b40b0eecf5d8,2023-11-27,3297.43,59,Books,1127.78,1937.2
d4ee3f47-e339-4b9c-9f27-c57906ad1521,2024-12-19,3113.22,25,Home & Kitchen,1168.33,1529.14
a43dd818-218e-43ca-abd3-d12571cd2617,2023-09-24,1796.67,26,Electronics,753.02,2143.14
2020c53e-9030-4e6e-8996-0debd0f43362,2023-08-24,1524.35,25,Books,140.2,1936.01
5c976b3e-5a5e-4367-b6fe-b56191deb43b,2023-09-12,2296.34,37,Clothing,70.5,2326.73
e5b9dd08-b0e3-4eb5-9eff-939bf0165723,2024-10-27,2268.85,36,Books,655.17,2532.01
c85263de-5d8a-4c41-98a3-3e3b5df68f15,2024-09-21,2636.24,30,Books,2338.73,1543.76
5da7ccd3-bf41-4a88-ba1e-b57046e365af,2024-12-07,879.82,25,Clothing,2296.41,1005.95
7710b636-6f31-4054-b9b7-c454a8e9e5dc,2024-06-08,1703.84,36,Books,929.71,1483.6
062156fe-80a0-41cc-bc45-6c7f3f9d2341,2024-12-07,1040.52,54,Clothing,1449.02,1776.74
7f98fbf7-113b-4b5a-a300-b453c3b74e61,2024-03-15,4958.26,21,Electronics,1165.04,141.96
b2ed2136-9506-4e5c-af72-c08a126c377a,2023-04-23,3898.09,67,Books,2535.17,2083.6
f6997401-4c11-42c2-b670-576a83215bb2,2024-11-22,3636.49,62,Home & Kitchen,747.48,313.54
dafd4254-cca0-4d4f-a9d8-9c3a250acdc7,2023-02-12,1533.53,50,Toys,2723.15,432.17
04ff01bc-20c4-4043-9d9b-91bbf57799bd,2023-10-23,4085.22,55,Electronics,1861.47,1903.93
ed08161e-a210-4965-921c-b6c3070c842b,2024-11-15,3965.87,47,Books,2264.91,291.77
aaff2d1f-502b-4eab-b907-0be619e3cfe4,2024-06-02,1628.99,34,Clothing,2741.99,1249.23
3ede1bf4-ed5c-474f-ae0b-3ab7a7fb82a2,2023-07-08,2333.63,18,Books,2532.6,1404.9
d86ff2f8-9c0e-4092-92bd-a2b7c0930dc7,2023-05-08,2522.03,63,Books,301.0,2872.67
d01f9a5c-b94a-4b3a-8635-15a7c7cb09f6,2023-01-28,4859.17,49,Clothing,126.2,1572.92
87e6f0e4-b43a-4871-8841-010ab312412f,2024-12-12,1409.9,37,Home & Kitchen,2157.41,1521.93
487d2a05-bcc5-46dd-adf0-5b5c27f61387,2023-03-13,2563.39,52,Toys,790.12,2342.54
2ce01b8f-65a9-45dd-be07-0de23ca43d88,2024-03-06,3919.54,36,Home & Kitchen,1913.77,113.54
52f0a13f-e644-4ba4-9459-8a1c2570fe61,2024-10-02,2490.48,50,Toys,2894.25,1558.3
32765340-ab1d-49a7-ba0c-f16d23cf30da,2024-01-19,1079.94,36,Toys,1631.28,656.04
2f90e37a-270f-43ae-b4c5-481ad7e056fc,2023-05-13,4383.48,60,Toys,2461.64,1274.75
8be44321-df20-4607-94cd-aa4063d1d5e1,2023-03-02,3490.38,21,Books,2305.23,2957.43
ae4d50af-23a5-42a6-8708-751b0253c473,2024-10-19,2920.01,53,Toys,677.72,181.58
a71be97d-1675-4100-8cfe-89c60742598c,2023-10-26,1232.44,30,Electronics,1841.13,715.09
1f5f947d-83da-4138-babd-2c56266ca3a2,2023-07-10,838.26,25,Electronics,2901.75,1666.95
12bd6a48-882b-4c84-a5f8-2ef69be3ccf4,2024-02-17,780.92,47,Books,2359.45,431.51
0c829ff2-56a4-4c4a-b4d5-4ce8c591c1a5,2024-11-17,3625.2,24,Books,570.77,1464.76
46d362ae-2d52-4dd6-ad48-a02d7a133724,2023-09-06,3813.44,37,Clothing,2009.33,2022.3
27aa3c5c-8214-47fe-a03c-3a5574cfe8ce,2024-10-23,3629.78,29,Toys,1855.25,1627.8
c074c0c7-b276-4dd9-840b-c7dab8647cd5,2024-11-10,1217.31,22,Clothing,255.72,2101.17
d4692bf6-9670-421b-bc90-5f8e2a3136ba,2023-02-07,1826.07,28,Home & Kitchen,1878.23,1270.46
4aa0df5c-2bf9-4713-9af0-92a46a043f13,2024-04-13,910.45,36,Toys,991.46,1205.38
b0f5ae2a-2d69-4d11-9fad-25de66cbe6e3,2023-03-21,2905.38,52,Clothing,1855.05,1759.32
cd01b1b2-6917-4b10-a033-6b39b864716d,2024-07-12,4566.85,32,Books,2150.09,190.94
3980297e-beb7-4233-92f0-e3c3178b28ce,2023-06-06,1133.2,31,Books,1685.03,1921.29
93c410c0-6ccb-4b27-adbb-e610f76ebb11,2023-03-19,4266.11,54,Books,1959.89,2443.21
ec7674a2-6639-41a6-9cda-cd239b29f2d2,2023-06-08,3434.38,53,Clothing,2104.4,988.97
641d1ead-bdd9-4415-afb9-e4febf9a2ffb,2024-05-26,2722.25,54,Electronics,1586.83,1240.49
f7b3dd08-d9e4-49e4-b66a-0835300dd795,2024-05-22,4892.87,24,Toys,2670.19,2038.97
80c4b9ac-d183-409b-87d9-739734c261ca,2023-10-07,4672.05,65,Books,2380.75,427.49
47cc2019-e830-4c24-bced-3eadb12023e4,2023-12-14,2674.61,25,Toys,1750.68,817.14
68e2db11-2665-4d84-9c59-45580824112e,2023-06-04,4411.35,56,Books,819.43,1418.55
48cc6a4d-f647-417e-8576-b95a5d3d66c8,2024-10-27,3062.05,44,Home & Kitchen,1877.38,2135.25
5903ef09-7b45-4235-a259-90b3a8068676,2024-12-13,1991.13,57,Clothing,460.54,2493.93
90cd4585-c051-4200-8e97-90b129c8e994,2023-07-24,3730.45,24,Clothing,959.1,1176.61
4d3fc622-217c-4b0e-9e9e-112a5c36f1f5,2024-05-15,996.66,36,Electronics,464.56,2235.94
9b2c4590-2288-486d-8048-912f3aaeb578,2023-08-24,424.04,49,Clothing,342.74,2200.59
b0fae2b8-a631-4ea7-a205-736e66d724c4,2024-12-06,2141.23,26,Toys,688.46,1586.58
3689b29a-1838-4f1a-92fa-30d74f2f757f,2023-07-23,2815.82,59,Electronics,2177.51,945.02
b439faaa-3b22-4ce1-a1d1-7ef93844ffbd,2024-12-05,128.37,39,Books,204.87,933.44
