OrderID,Product,Category,Quantity,Price,Region,OrderDate
5884,Smartphone,Electronics,2,837.01,West Coast,2024-11-27
5885,Sneakers,Apparel,4,604.33,Midwest,2024-06-29
5886,Notebook,Stationery,2,460.76,Midwest,2025-04-02
5887,T-Shirt,Apparel,1,137.66,Northeast,2025-06-02
5888,T-Shirt,Apparel,2,197.82,West Coast,2025-03-20
5889,Coffee Mug,Home,5,139.47,West Coast,2024-10-19
5890,Sneakers,Apparel,1,71.06,South,2024-08-31
5891,Sneakers,Apparel,5,113.02,Midwest,2024-06-24
5892,Sneakers,Apparel,5,228.35,East Coast,2025-02-15
5893,Coffee Mug,Home,2,469.7,East Coast,2024-11-09
5894,Notebook,Stationery,1,607.78,East Coast,2025-01-13
5895,T-Shirt,Apparel,1,718.44,West Coast,2024-11-30
5896,Laptop,Electronics,2,860.43,South,2024-11-21
5897,Backpack,Accessories,5,114.58,South,2025-06-16
5898,Headphones,Electronics,3,773.42,South,2024-12-25
5899,T-Shirt,Apparel,5,598.75,Northeast,2025-05-24
5900,Backpack,Accessories,2,731.74,South,2024-11-28
5901,Headphones,Electronics,3,768.34,Midwest,2024-09-02
5902,Backpack,Accessories,1,42.06,South,2025-05-21
5903,Smartphone,Electronics,4,747.44,Northeast,2025-01-26
5904,Coffee Mug,Home,5,350.81,West Coast,2025-01-14
5905,Notebook,Stationery,1,775.52,South,2024-09-06
5906,Smartphone,Electronics,5,920.12,South,2024-12-31
5907,Headphones,Electronics,3,19.51,Northeast,2024-07-06
5908,Backpack,Accessories,2,144.39,Midwest,2024-08-15
5909,Book,Books,3,40.77,South,2024-09-05
5910,Sneakers,Apparel,4,453.5,East Coast,2024-10-16
5911,Smartphone,Electronics,4,396.7,Midwest,2024-11-26
5912,T-Shirt,Apparel,3,537.51,West Coast,2024-12-15
5913,Notebook,Stationery,3,415.42,South,2025-06-07
5914,Headphones,Electronics,3,633.84,East Coast,2024-07-14
5915,Coffee Mug,Home,5,470.9,Northeast,2025-05-25
5916,Notebook,Stationery,5,164.03,Midwest,2024-12-08
5917,T-Shirt,Apparel,2,364.99,South,2024-10-20
5918,Sneakers,Apparel,4,611.09,Northeast,2024-10-16
5919,Headphones,Electronics,1,768.67,West Coast,2024-12-15
5920,Smartphone,Electronics,1,609.3,East Coast,2024-11-12
5921,Coffee Mug,Home,5,550.1,East Coast,2024-10-28
5922,Book,Books,2,34.05,South,2024-11-17
5923,Sneakers,Apparel,3,333.64,Northeast,2025-01-29
5924,Coffee Mug,Home,2,171.63,East Coast,2024-12-17
5925,Headphones,Electronics,5,355.87,Northeast,2024-10-23
5926,Coffee Mug,Home,4,253.29,Northeast,2025-03-17
5927,Smartphone,Electronics,1,109.69,South,2024-09-20
5928,Blender,Home,5,632.03,West Coast,2025-03-25
5929,Book,Books,5,847.32,West Coast,2024-08-23
5930,Blender,Home,3,705.53,East Coast,2025-01-19
5931,Notebook,Stationery,2,308.06,South,2024-07-18
5932,Book,Books,1,315.62,East Coast,2024-09-10
5933,Smartphone,Electronics,1,157.85,South,2024-07-07
5934,Coffee Mug,Home,1,244.33,West Coast,2024-12-24
5935,Coffee Mug,Home,3,480.68,South,2025-04-07
5936,Notebook,Stationery,1,292.88,Midwest,2025-02-14
5937,T-Shirt,Apparel,2,237.31,Midwest,2024-08-14
5938,T-Shirt,Apparel,2,862.95,Midwest,2024-07-19
5939,Headphones,Electronics,4,170.07,West Coast,2024-10-01
5940,Headphones,Electronics,1,504.06,West Coast,2024-09-06
5941,Headphones,Electronics,2,585.18,West Coast,2025-06-07
5942,Headphones,Electronics,5,617.92,West Coast,2024-10-12
5943,Blender,Home,2,897.6,West Coast,2025-05-10
5944,Book,Books,5,328.08,Northeast,2025-05-27
5945,Blender,Home,4,758.06,East Coast,2025-06-04
5946,Sneakers,Apparel,1,404.07,West Coast,2024-10-12
5947,Notebook,Stationery,3,97.79,West Coast,2025-02-14
5948,T-Shirt,Apparel,5,662.97,South,2025-06-11
5949,Coffee Mug,Home,4,917.01,South,2025-02-21
5950,Notebook,Stationery,4,152.21,South,2025-04-26
5951,T-Shirt,Apparel,4,312.44,South,2024-07-09
5952,Laptop,Electronics,2,706.23,Midwest,2025-06-11
5953,Sneakers,Apparel,3,79.42,Northeast,2025-03-30
5954,Headphones,Electronics,4,978.75,East Coast,2024-09-29
5955,Headphones,Electronics,2,217.19,East Coast,2025-04-18
5956,Headphones,Electronics,2,558.95,Northeast,2024-06-29
5957,Smartphone,Electronics,4,320.35,South,2025-05-15
5958,Book,Books,2,901.99,West Coast,2024-12-01
5959,Blender,Home,5,120.43,South,2025-01-21
5960,T-Shirt,Apparel,2,798.89,Midwest,2025-04-12
5961,T-Shirt,Apparel,2,469.69,West Coast,2025-03-12
5962,Sneakers,Apparel,3,207.06,West Coast,2024-11-03
5963,Backpack,Accessories,2,609.57,Northeast,2024-08-31
5964,Coffee Mug,Home,4,205.35,South,2024-08-06
5965,Laptop,Electronics,3,687.28,South,2025-02-15
5966,Coffee Mug,Home,1,34.64,South,2024-08-30
5967,Backpack,Accessories,5,656.0,East Coast,2025-01-20
5968,Notebook,Stationery,4,925.59,Northeast,2024-09-17
5969,Smartphone,Electronics,5,783.07,West Coast,2024-11-10
5970,Backpack,Accessories,2,704.7,West Coast,2025-02-21
5971,Coffee Mug,Home,2,725.28,South,2025-03-25
5972,Book,Books,1,108.36,South,2025-03-16
5973,Book,Books,1,712.85,West Coast,2024-08-18
5974,Headphones,Electronics,5,113.67,East Coast,2024-12-01
5975,Laptop,Electronics,2,823.15,Midwest,2024-12-20
5976,Headphones,Electronics,1,180.45,Northeast,2024-08-19
5977,Laptop,Electronics,2,842.19,Northeast,2024-12-14
5978,Book,Books,2,305.94,Northeast,2024-09-19
5979,T-Shirt,Apparel,3,235.08,Northeast,2024-07-28
5980,Coffee Mug,Home,5,716.59,West Coast,2024-11-10
5981,Coffee Mug,Home,4,380.0,East Coast,2024-07-01
5982,Coffee Mug,Home,5,36.39,South,2025-02-13
5983,T-Shirt,Apparel,2,306.99,West Coast,2025-01-18
5984,Coffee Mug,Home,2,334.81,East Coast,2025-02-12
5985,Laptop,Electronics,2,321.72,South,2024-08-12
5986,Backpack,Accessories,5,906.59,West Coast,2024-07-08
5987,Coffee Mug,Home,4,743.42,Midwest,2024-09-04
5988,Book,Books,4,126.48,Northeast,2025-03-05
5989,Backpack,Accessories,2,635.98,East Coast,2025-06-18
5990,Smartphone,Electronics,1,962.76,South,2025-05-14
5991,Headphones,Electronics,2,67.8,East Coast,2024-07-22
5992,Coffee Mug,Home,2,459.58,South,2025-03-08
5993,Sneakers,Apparel,4,523.79,Midwest,2024-08-19
5994,Notebook,Stationery,5,282.56,East Coast,2025-04-12
5995,Notebook,Stationery,3,807.86,Midwest,2024-09-17
5996,Sneakers,Apparel,2,401.96,East Coast,2024-07-06
5997,Backpack,Accessories,4,674.02,Northeast,2025-01-07
5998,Backpack,Accessories,1,523.47,Northeast,2024-11-03
5999,Backpack,Accessories,1,682.03,Northeast,2024-12-20
6000,Smartphone,Electronics,4,358.69,West Coast,2024-11-25
6001,T-Shirt,Apparel,3,973.49,East Coast,2024-12-03
6002,Coffee Mug,Home,2,942.3,West Coast,2025-02-05
6003,Headphones,Electronics,5,385.04,East Coast,2024-07-09
6004,Headphones,Electronics,2,637.0,Midwest,2024-08-04
6005,Book,Books,5,175.61,Northeast,2025-01-16
6006,Book,Books,1,926.04,Northeast,2024-12-10
6007,Coffee Mug,Home,3,182.31,Northeast,2024-10-25
6008,Coffee Mug,Home,2,466.88,Northeast,2025-04-20
6009,Laptop,Electronics,5,463.87,Midwest,2025-05-27
6010,Coffee Mug,Home,1,899.5,Midwest,2025-01-25
6011,Book,Books,4,60.38,Northeast,2025-04-26
6012,Headphones,Electronics,1,733.33,Northeast,2024-09-11
6013,Book,Books,2,157.63,Midwest,2025-05-20
6014,Blender,Home,3,33.25,East Coast,2024-12-06
6015,Sneakers,Apparel,5,990.13,West Coast,2025-01-17
6016,Book,Books,1,773.68,Midwest,2025-06-20
6017,Book,Books,2,546.33,Northeast,2024-12-24
6018,Notebook,Stationery,5,309.73,Northeast,2024-11-14
6019,T-Shirt,Apparel,3,522.28,South,2024-10-22
6020,Coffee Mug,Home,4,621.24,West Coast,2024-12-14
6021,Notebook,Stationery,2,226.55,West Coast,2025-02-25
6022,Headphones,Electronics,3,141.45,South,2025-06-21
6023,Blender,Home,5,160.26,Northeast,2024-08-29
6024,Headphones,Electronics,3,396.08,South,2024-12-13
6025,Laptop,Electronics,3,948.0,Midwest,2024-12-25
6026,Blender,Home,3,728.03,Northeast,2025-01-29
6027,T-Shirt,Apparel,3,874.22,East Coast,2024-08-29
6028,Smartphone,Electronics,4,908.09,Northeast,2025-03-01
6029,Headphones,Electronics,1,439.1,East Coast,2024-07-07
6030,Smartphone,Electronics,3,896.29,East Coast,2025-05-17
6031,T-Shirt,Apparel,4,906.0,East Coast,2024-12-23
6032,Blender,Home,3,564.56,Northeast,2025-03-14
6033,Laptop,Electronics,3,414.05,West Coast,2024-10-15
6034,T-Shirt,Apparel,4,379.78,South,2024-11-05
6035,Headphones,Electronics,4,311.5,Northeast,2025-04-01
6036,Notebook,Stationery,2,913.42,South,2024-09-10
6037,Coffee Mug,Home,3,583.67,Midwest,2024-12-19
6038,Backpack,Accessories,4,21.26,Midwest,2025-06-15
6039,Coffee Mug,Home,3,411.87,South,2024-09-16
6040,Blender,Home,1,995.18,South,2024-09-06
6041,Sneakers,Apparel,1,571.82,Midwest,2025-02-10
6042,Book,Books,5,356.44,Midwest,2024-11-12
6043,Book,Books,1,461.77,East Coast,2024-10-02
6044,Smartphone,Electronics,5,758.63,Northeast,2024-07-20
6045,Laptop,Electronics,5,200.0,Midwest,2025-01-19
6046,Book,Books,5,711.14,East Coast,2024-10-02
6047,Sneakers,Apparel,1,264.77,South,2024-09-25
6048,Laptop,Electronics,3,404.37,East Coast,2025-05-20
6049,Book,Books,4,832.07,West Coast,2025-03-06
6050,Book,Books,4,530.75,East Coast,2024-10-22
6051,Notebook,Stationery,3,569.32,Northeast,2025-02-19
6052,Blender,Home,3,702.6,West Coast,2025-04-05
6053,Book,Books,1,233.26,Midwest,2025-06-08
6054,Laptop,Electronics,1,747.67,East Coast,2024-10-22
6055,Laptop,Electronics,4,480.67,West Coast,2025-05-24
6056,Headphones,Electronics,1,657.83,East Coast,2024-07-06
6057,Book,Books,3,704.71,South,2024-10-04
6058,Backpack,Accessories,5,622.04,Midwest,2024-09-28
6059,Laptop,Electronics,4,968.87,Midwest,2025-04-26
6060,Smartphone,Electronics,3,505.15,West Coast,2024-09-01
6061,Notebook,Stationery,3,425.75,West Coast,2025-06-18
6062,Headphones,Electronics,4,764.22,East Coast,2025-05-29
6063,Book,Books,5,792.25,West Coast,2024-10-27
6064,Book,Books,3,852.75,East Coast,2025-04-08
6065,Headphones,Electronics,5,303.04,East Coast,2025-01-05
6066,Headphones,Electronics,4,472.49,Midwest,2025-01-17
6067,Sneakers,Apparel,2,481.47,East Coast,2025-01-03
6068,T-Shirt,Apparel,2,86.28,South,2024-11-09
6069,T-Shirt,Apparel,2,72.76,Midwest,2024-07-17
6070,Headphones,Electronics,4,258.86,Northeast,2024-07-02
6071,Book,Books,3,533.22,West Coast,2024-06-25
6072,Book,Books,3,254.61,East Coast,2025-02-23
6073,Smartphone,Electronics,3,364.79,Midwest,2024-06-26
6074,Book,Books,1,508.15,West Coast,2025-06-08
6075,Sneakers,Apparel,3,125.19,West Coast,2024-09-23
6076,T-Shirt,Apparel,4,242.45,East Coast,2024-10-27
6077,Blender,Home,3,90.14,East Coast,2025-04-22
6078,Headphones,Electronics,2,131.69,East Coast,2024-08-11
6079,Backpack,Accessories,3,518.03,Midwest,2024-06-24
6080,Laptop,Electronics,1,972.75,Northeast,2025-02-18
6081,Headphones,Electronics,1,147.61,South,2024-11-18
6082,Smartphone,Electronics,2,23.68,Midwest,2024-10-07
6083,Blender,Home,5,680.39,East Coast,2024-12-26
6084,Backpack,Accessories,4,960.62,Northeast,2025-02-26
6085,Backpack,Accessories,4,98.58,Northeast,2024-11-21
6086,Notebook,Stationery,5,52.69,Midwest,2025-02-06
6087,Laptop,Electronics,2,231.34,East Coast,2025-02-06
6088,Notebook,Stationery,1,541.37,South,2025-06-08
6089,Notebook,Stationery,2,53.88,West Coast,2025-06-14
6090,Headphones,Electronics,3,228.55,Northeast,2025-05-23
6091,Smartphone,Electronics,2,510.48,West Coast,2025-02-04
6092,Sneakers,Apparel,1,65.92,Midwest,2025-05-24
6093,Headphones,Electronics,4,796.29,East Coast,2024-12-19
6094,Laptop,Electronics,5,875.47,East Coast,2024-09-24
6095,Smartphone,Electronics,5,438.11,South,2024-11-29
6096,Book,Books,4,771.92,Midwest,2025-01-24
6097,Headphones,Electronics,4,711.42,Midwest,2024-10-17
6098,Notebook,Stationery,3,781.07,Northeast,2025-06-11
6099,Laptop,Electronics,2,541.97,Northeast,2024-10-16
6100,Sneakers,Apparel,2,119.73,Northeast,2025-02-07
6101,Laptop,Electronics,4,116.6,Northeast,2024-08-09
6102,Sneakers,Apparel,4,931.88,East Coast,2024-12-31
6103,Laptop,Electronics,5,132.22,Northeast,2025-02-12
6104,Book,Books,3,942.99,West Coast,2025-03-17
6105,T-Shirt,Apparel,1,24.91,East Coast,2024-12-06
6106,Book,Books,3,466.76,West Coast,2024-10-08
6107,Laptop,Electronics,5,544.81,Northeast,2024-10-07
6108,T-Shirt,Apparel,5,964.22,South,2025-05-09
6109,Sneakers,Apparel,2,92.67,East Coast,2025-06-09
6110,T-Shirt,Apparel,4,989.97,East Coast,2024-07-24
6111,Sneakers,Apparel,3,688.4,Northeast,2025-05-18
6112,Sneakers,Apparel,5,9.76,South,2025-06-04
6113,Sneakers,Apparel,3,497.7,South,2024-12-13
6114,Headphones,Electronics,1,923.62,Northeast,2024-11-04
6115,Blender,Home,3,517.9,Midwest,2024-09-28
6116,Backpack,Accessories,3,383.79,West Coast,2024-07-25
6117,T-Shirt,Apparel,2,301.56,South,2025-03-18
6118,Coffee Mug,Home,5,372.42,South,2024-12-21
6119,Backpack,Accessories,3,766.34,Midwest,2024-10-21
6120,Sneakers,Apparel,5,613.26,South,2024-12-27
6121,T-Shirt,Apparel,1,695.4,Northeast,2024-09-13
6122,Smartphone,Electronics,4,805.04,South,2025-01-04
6123,Blender,Home,3,803.27,East Coast,2024-10-02
6124,Headphones,Electronics,3,688.7,South,2025-02-28
6125,Backpack,Accessories,3,540.82,Northeast,2025-01-05
6126,Sneakers,Apparel,3,212.12,Northeast,2024-07-12
6127,Backpack,Accessories,1,998.43,Midwest,2024-12-27
6128,Book,Books,4,611.52,West Coast,2025-03-22
6129,Book,Books,4,563.53,East Coast,2024-07-27
6130,Notebook,Stationery,5,66.21,Northeast,2024-08-09
6131,Headphones,Electronics,2,104.48,South,2025-04-11
6132,Sneakers,Apparel,5,702.81,Midwest,2025-01-22
6133,Backpack,Accessories,4,945.49,Northeast,2024-12-12
6134,Backpack,Accessories,2,364.5,South,2025-04-30
6135,Sneakers,Apparel,5,196.93,Northeast,2024-10-30
6136,Backpack,Accessories,4,412.73,East Coast,2025-03-10
6137,Coffee Mug,Home,2,35.13,West Coast,2025-03-26
6138,Book,Books,1,637.09,Midwest,2025-06-07
6139,Notebook,Stationery,1,734.8,East Coast,2024-12-17
6140,Smartphone,Electronics,2,990.98,South,2025-05-13
6141,Notebook,Stationery,1,701.72,South,2025-05-16
6142,Coffee Mug,Home,2,309.68,Northeast,2025-01-09
6143,Laptop,Electronics,4,233.29,Northeast,2025-06-18
6144,Book,Books,2,177.12,Midwest,2025-01-06
6145,Headphones,Electronics,1,260.88,Northeast,2024-07-02
6146,Laptop,Electronics,4,286.67,Midwest,2025-02-02
6147,Coffee Mug,Home,1,663.75,Midwest,2024-09-20
6148,Book,Books,3,890.75,West Coast,2025-05-08
6149,Backpack,Accessories,3,964.54,West Coast,2025-02-06
6150,Headphones,Electronics,4,760.55,East Coast,2025-02-19
6151,Book,Books,4,937.82,West Coast,2024-11-24
6152,Backpack,Accessories,4,955.89,Midwest,2024-08-26
6153,Book,Books,5,919.94,West Coast,2025-03-13
6154,Book,Books,1,642.31,West Coast,2024-09-24
6155,Book,Books,2,244.93,Northeast,2025-05-15
6156,Smartphone,Electronics,1,846.68,South,2024-07-09
6157,Smartphone,Electronics,4,581.56,Midwest,2024-11-19
6158,Blender,Home,5,140.96,Midwest,2025-06-23
6159,Backpack,Accessories,2,726.23,Northeast,2024-07-24
6160,Blender,Home,2,952.84,Midwest,2024-09-18
6161,Sneakers,Apparel,2,18.54,Midwest,2025-05-17
6162,Backpack,Accessories,5,493.61,East Coast,2025-01-04
6163,Book,Books,5,836.91,Midwest,2024-08-04
6164,Headphones,Electronics,1,443.74,West Coast,2024-11-11
6165,Laptop,Electronics,5,151.88,South,2024-09-04
6166,Book,Books,4,664.65,West Coast,2024-11-02
6167,Headphones,Electronics,2,744.11,Northeast,2024-11-28
6168,T-Shirt,Apparel,3,613.95,Northeast,2024-08-24
6169,Coffee Mug,Home,5,729.01,South,2024-09-20
6170,Book,Books,2,884.36,Midwest,2024-12-11
6171,Blender,Home,5,398.29,South,2024-12-30
6172,Laptop,Electronics,4,33.07,West Coast,2025-02-12
6173,Book,Books,3,353.98,South,2025-04-28
6174,T-Shirt,Apparel,5,537.09,Northeast,2024-10-24
6175,Notebook,Stationery,2,389.61,Northeast,2025-04-28
6176,Smartphone,Electronics,2,35.26,Midwest,2024-06-29
6177,T-Shirt,Apparel,3,224.31,East Coast,2024-12-04
6178,Laptop,Electronics,4,503.85,East Coast,2025-01-17
6179,Blender,Home,2,607.38,South,2025-02-11
6180,Notebook,Stationery,5,795.25,East Coast,2025-06-13
6181,Headphones,Electronics,3,449.01,West Coast,2024-09-08
6182,Blender,Home,5,384.83,South,2024-09-06
6183,Smartphone,Electronics,1,435.53,East Coast,2025-04-27
6184,Laptop,Electronics,3,627.94,South,2024-11-22
6185,Book,Books,3,815.35,West Coast,2024-08-02
6186,Notebook,Stationery,3,144.51,South,2025-02-03
6187,Smartphone,Electronics,5,389.96,Midwest,2025-03-15
6188,Blender,Home,3,712.34,East Coast,2024-12-30
6189,Headphones,Electronics,3,911.21,South,2024-12-18
6190,Sneakers,Apparel,3,65.14,East Coast,2024-11-20
6191,Headphones,Electronics,5,532.37,East Coast,2025-06-01
6192,Laptop,Electronics,4,459.29,East Coast,2024-11-26
6193,Coffee Mug,Home,1,542.81,Midwest,2024-11-11
6194,Notebook,Stationery,1,197.53,Midwest,2024-12-17
6195,Laptop,Electronics,1,887.37,Northeast,2025-02-01
6196,Coffee Mug,Home,5,173.16,East Coast,2025-01-12
6197,T-Shirt,Apparel,2,169.59,Midwest,2025-06-07
6198,Backpack,Accessories,5,435.54,East Coast,2025-03-11
6199,Blender,Home,2,34.36,Midwest,2025-01-08
6200,Backpack,Accessories,3,724.3,West Coast,2025-04-17
6201,Sneakers,Apparel,5,761.37,South,2024-11-12
6202,Headphones,Electronics,1,264.6,West Coast,2024-10-07
6203,Smartphone,Electronics,4,617.51,East Coast,2024-07-21
6204,Coffee Mug,Home,3,83.87,Northeast,2025-03-12
6205,T-Shirt,Apparel,3,205.55,South,2025-05-06
6206,Backpack,Accessories,1,81.38,South,2024-07-31
6207,Sneakers,Apparel,2,941.01,Northeast,2024-12-25
6208,Smartphone,Electronics,4,520.31,Midwest,2024-08-26
6209,Smartphone,Electronics,2,750.55,Northeast,2025-02-06
6210,Laptop,Electronics,3,594.37,Midwest,2024-07-10
6211,Notebook,Stationery,5,696.21,Northeast,2025-04-16
6212,Notebook,Stationery,2,775.92,South,2024-11-17
6213,Backpack,Accessories,2,520.93,West Coast,2024-07-08
6214,Smartphone,Electronics,5,88.72,South,2025-02-11
6215,Book,Books,2,175.51,Midwest,2024-10-29
6216,Headphones,Electronics,1,241.35,West Coast,2025-02-01
6217,Smartphone,Electronics,4,585.53,West Coast,2024-10-23
6218,Backpack,Accessories,2,526.06,West Coast,2025-05-31
6219,Headphones,Electronics,1,231.52,Midwest,2024-12-25
6220,Smartphone,Electronics,3,74.39,South,2025-03-29
6221,Laptop,Electronics,1,876.58,Midwest,2024-06-25
6222,Smartphone,Electronics,4,595.29,East Coast,2025-06-08
6223,Book,Books,5,775.48,Midwest,2025-03-10
6224,Laptop,Electronics,3,459.57,Midwest,2024-07-28
6225,Sneakers,Apparel,3,164.68,West Coast,2025-05-11
6226,Smartphone,Electronics,4,244.79,West Coast,2024-10-07
6227,Blender,Home,5,582.81,South,2024-11-15
6228,Laptop,Electronics,2,670.48,Midwest,2025-05-21
6229,Sneakers,Apparel,2,876.38,East Coast,2024-12-28
6230,Smartphone,Electronics,5,93.29,South,2025-04-01
6231,Notebook,Stationery,4,304.01,West Coast,2024-10-31
6232,Smartphone,Electronics,5,212.03,East Coast,2025-04-07
6233,Laptop,Electronics,4,841.74,Midwest,2024-12-09
6234,T-Shirt,Apparel,2,389.29,Midwest,2024-10-17
6235,Coffee Mug,Home,3,558.15,Midwest,2024-07-16
6236,Blender,Home,4,669.7,Midwest,2024-09-11
6237,Laptop,Electronics,5,232.76,West Coast,2025-02-14
6238,Book,Books,1,716.71,Midwest,2024-08-26
6239,Book,Books,3,35.33,Northeast,2025-01-09
6240,Blender,Home,5,730.43,Midwest,2025-06-04
6241,Smartphone,Electronics,1,106.04,East Coast,2025-01-30
6242,Book,Books,3,346.5,East Coast,2024-10-11
6243,Smartphone,Electronics,1,371.52,East Coast,2025-02-16
6244,Coffee Mug,Home,5,489.5,East Coast,2025-02-28
6245,Headphones,Electronics,4,664.06,South,2025-01-08
6246,Blender,Home,4,401.3,Midwest,2024-10-13
6247,Backpack,Accessories,2,793.2,Northeast,2024-08-04
6248,Book,Books,4,915.84,East Coast,2025-05-20
6249,Coffee Mug,Home,4,808.51,Midwest,2024-06-27
6250,Laptop,Electronics,5,872.35,East Coast,2024-11-14
6251,T-Shirt,Apparel,4,440.27,West Coast,2025-06-13
6252,Book,Books,4,758.25,East Coast,2024-08-31
6253,Sneakers,Apparel,2,824.51,West Coast,2024-09-23
6254,Headphones,Electronics,1,444.61,South,2024-11-08
6255,Backpack,Accessories,4,866.89,East Coast,2024-12-11
6256,Book,Books,2,353.19,West Coast,2024-09-21
6257,Notebook,Stationery,3,533.15,East Coast,2025-04-17
6258,Notebook,Stationery,2,506.93,West Coast,2024-10-08
6259,Headphones,Electronics,1,328.09,Midwest,2024-08-07
6260,Smartphone,Electronics,4,317.32,South,2025-02-10
6261,T-Shirt,Apparel,3,226.29,South,2024-11-06
6262,Smartphone,Electronics,1,971.0,West Coast,2025-04-21
6263,Blender,Home,2,170.37,East Coast,2024-10-30
6264,Headphones,Electronics,4,28.8,Midwest,2024-06-29
6265,Backpack,Accessories,1,629.44,South,2024-12-03
6266,Coffee Mug,Home,1,302.54,South,2024-12-10
6267,Notebook,Stationery,3,572.51,Midwest,2025-04-10
6268,Backpack,Accessories,1,177.99,Northeast,2024-08-12
6269,Sneakers,Apparel,2,906.18,West Coast,2024-06-25
6270,Coffee Mug,Home,1,113.49,East Coast,2025-05-19
6271,Notebook,Stationery,2,984.98,South,2025-05-16
6272,Blender,Home,1,741.19,East Coast,2025-03-10
6273,Blender,Home,2,806.79,West Coast,2025-04-20
6274,T-Shirt,Apparel,4,50.82,Northeast,2025-06-17
6275,Laptop,Electronics,2,384.49,West Coast,2024-08-10
6276,Notebook,Stationery,5,686.16,East Coast,2024-08-01
6277,Laptop,Electronics,2,876.31,Northeast,2025-05-23
6278,Notebook,Stationery,2,218.04,South,2024-10-14
6279,Book,Books,4,628.49,East Coast,2024-10-04
6280,Sneakers,Apparel,5,150.33,East Coast,2024-08-14
6281,Notebook,Stationery,2,992.75,Northeast,2025-01-30
6282,Blender,Home,3,380.58,Midwest,2024-10-28
6283,Notebook,Stationery,2,333.07,Midwest,2025-03-30
6284,Coffee Mug,Home,5,471.66,East Coast,2024-12-22
6285,Laptop,Electronics,1,140.33,West Coast,2024-06-26
6286,Backpack,Accessories,1,343.29,Midwest,2024-08-23
6287,Coffee Mug,Home,2,961.61,Midwest,2024-09-28
6288,Coffee Mug,Home,3,966.92,East Coast,2025-02-13
6289,Laptop,Electronics,5,973.13,West Coast,2024-12-05
6290,Headphones,Electronics,4,705.85,West Coast,2025-02-17
6291,Notebook,Stationery,2,565.19,South,2025-05-19
6292,Book,Books,1,586.69,South,2025-01-28
6293,Book,Books,3,948.41,Northeast,2024-12-27
6294,Backpack,Accessories,4,30.28,South,2025-02-06
6295,Coffee Mug,Home,4,963.18,South,2024-11-16
6296,Smartphone,Electronics,2,431.85,Northeast,2024-08-28
6297,Headphones,Electronics,5,671.73,East Coast,2025-04-24
6298,Smartphone,Electronics,5,230.87,Northeast,2024-09-12
6299,Headphones,Electronics,4,230.63,East Coast,2025-03-02
6300,Headphones,Electronics,5,477.76,West Coast,2025-01-02
6301,Smartphone,Electronics,5,198.27,Northeast,2025-05-17
6302,Smartphone,Electronics,5,931.88,Midwest,2025-04-08
6303,Backpack,Accessories,5,41.27,South,2024-07-26
6304,Blender,Home,5,77.68,South,2024-09-28
6305,Backpack,Accessories,4,443.33,Northeast,2024-07-20
6306,Smartphone,Electronics,3,100.44,South,2025-02-01
6307,Sneakers,Apparel,1,759.61,West Coast,2024-11-09
6308,Coffee Mug,Home,1,735.48,South,2025-05-01
6309,Backpack,Accessories,3,651.48,West Coast,2025-04-06
6310,Laptop,Electronics,3,490.37,East Coast,2025-03-16
6311,Blender,Home,4,929.65,Midwest,2025-03-12
6312,Laptop,Electronics,5,816.35,East Coast,2025-04-08
6313,Backpack,Accessories,2,353.0,Midwest,2024-09-30
6314,Book,Books,3,492.81,East Coast,2025-04-26
6315,Blender,Home,4,120.34,West Coast,2025-01-07
6316,Laptop,Electronics,3,862.66,Northeast,2024-12-11
6317,Sneakers,Apparel,4,596.08,East Coast,2025-03-04
6318,Backpack,Accessories,5,462.62,South,2024-08-27
6319,Laptop,Electronics,4,434.9,East Coast,2024-11-01
6320,Coffee Mug,Home,4,929.05,Northeast,2024-11-12
6321,Book,Books,1,868.96,East Coast,2024-07-18
6322,Smartphone,Electronics,5,913.57,South,2025-04-20
6323,Sneakers,Apparel,1,513.95,West Coast,2025-05-03
6324,Blender,Home,5,491.57,South,2024-08-08
6325,Smartphone,Electronics,5,161.53,Northeast,2024-09-14
6326,Headphones,Electronics,5,998.47,East Coast,2025-05-24
6327,Coffee Mug,Home,2,455.44,West Coast,2024-08-10
6328,Notebook,Stationery,5,520.43,West Coast,2024-08-15
6329,Smartphone,Electronics,4,831.13,East Coast,2025-03-15
6330,Notebook,Stationery,4,914.51,West Coast,2024-09-15
6331,Backpack,Accessories,2,388.01,South,2025-03-07
6332,Blender,Home,4,523.21,Midwest,2025-03-23
6333,T-Shirt,Apparel,4,593.16,East Coast,2025-02-14
6334,Blender,Home,3,421.27,Northeast,2024-07-19
6335,T-Shirt,Apparel,4,691.83,Midwest,2025-01-24
6336,Laptop,Electronics,2,683.47,Northeast,2025-06-20
6337,T-Shirt,Apparel,4,312.86,Northeast,2025-05-12
6338,Laptop,Electronics,4,351.57,Midwest,2025-05-14
6339,Smartphone,Electronics,4,880.16,West Coast,2024-11-08
6340,T-Shirt,Apparel,1,687.98,Northeast,2024-09-08
6341,Sneakers,Apparel,4,549.54,South,2025-03-29
6342,Coffee Mug,Home,3,17.49,Midwest,2024-12-07
6343,Book,Books,3,226.84,West Coast,2025-01-13
6344,Book,Books,3,198.04,Northeast,2024-11-25
6345,Sneakers,Apparel,2,105.28,Midwest,2024-07-23
6346,Laptop,Electronics,2,202.34,East Coast,2024-07-03
6347,Book,Books,3,892.81,West Coast,2025-01-04
